id,api_id,duration,lap_id,local_timestamp,number,session_entry_id
9030,pitstop_eeWsmNwF,00:00:23.109,538095,15:18:29,1,42803
9031,pitstop_q3WM2D3u,00:00:21.794,538136,15:34:08,1,42806
9032,pitstop_sWbrWlX0,00:00:24.409,538161,16:32:29,1,42810
9033,pitstop_LW2RQ36h,00:00:24.536,538167,16:41:35,2,42810
9034,pitstop_t3jAgcy4,00:19:32.062,538175,16:55:41,3,42810
9035,pitstop_NUOQnpLL,00:00:24.666,538233,16:40:05,1,42814
9036,pitstop_JoxTFA61,00:19:34.793,538242,16:55:42,2,42814
9037,pitstop_nYeE0f2b,00:00:27.009,538297,16:35:33,1,42818
9038,pitstop_G9x2zzOy,00:00:26.93,538301,16:41:38,2,42818
9039,pitstop_4R2Bwdsq,00:19:35.575,538309,16:55:43,3,42818
9040,pitstop_7V8elbpX,00:00:25.71,538364,16:35:26,1,42822
9041,pitstop_0nRScO5Q,00:00:28.034,538367,16:40:08,2,42822
9042,pitstop_amxhGyTA,00:19:36.822,538376,16:55:47,3,42822
9043,pitstop_nDjpQny5,00:00:25.352,538434,16:40:29,1,42826
9044,pitstop_lJv53UDi,00:19:37.545,538443,16:55:54,2,42826
9045,pitstop_9i6xR2WF,00:00:24.872,538497,16:34:17,1,42830
9046,pitstop_djjyqQns,00:00:24.76,538502,16:41:58,2,42830
9047,pitstop_UI8pKTis,00:19:43.029,538510,16:55:56,3,42830
9048,pitstop_d1jZIMmW,00:00:24.607,538531,17:44:43,4,42830
9049,pitstop_JTemVRSq,00:00:24.526,538568,16:40:33,1,42834
9050,pitstop_wW8pzOgH,00:19:42.058,538577,16:56:01,2,42834
9051,pitstop_qc8vz4ed,00:00:24.796,538629,16:31:22,1,42838
9052,pitstop_ynElORZE,00:00:24.507,538636,16:42:19,2,42838
9053,pitstop_WEctwwUQ,00:19:46.281,538644,16:56:02,3,42838
9054,pitstop_KT8wOYHQ,00:00:25.865,538701,16:39:34,1,42842
9055,pitstop_2m8I1n3R,00:19:46.699,538711,16:56:07,2,42842
9056,pitstop_P3zglpnR,00:00:24.965,538753,16:16:58,1,42845
9057,pitstop_YO1Qr06A,00:00:25.133,538770,16:44:09,2,42845
9058,pitstop_huiJVjL7,00:19:29.495,538777,16:56:28,3,42845
9059,pitstop_k7Tc3tLb,00:00:35.486,538816,16:10:02,1,42849
9060,pitstop_oymbiaLI,00:00:28.77,538836,16:42:42,2,42849
9061,pitstop_NjFj0iGY,00:19:29.46,538844,16:56:31,3,42849
9062,pitstop_EgnFGy1c,00:00:24.875,538900,16:40:50,1,42851
9063,pitstop_vXIHIsOV,00:19:46.485,538909,16:56:06,2,42851
9064,pitstop_fneSyVQR,00:00:26.056,538965,16:38:22,1,42855
9065,pitstop_3SLo9PkV,00:19:28.673,538976,16:56:33,2,42855
9066,pitstop_faNuTF3s,00:00:26.731,539013,16:07:59,1,42858
9067,pitstop_H4QM8lYB,00:00:32.75,539014,16:10:09,2,42858
9068,pitstop_K2hKA5mu,00:00:25.65,539036,16:45:45,3,42858
9069,pitstop_qzMJbtyk,00:19:34.965,539041,16:55:46,4,42858
9070,pitstop_pRjrQdfO,00:00:36.773,539078,16:08:10,1,42860
9071,pitstop_buKVgUzz,00:00:36.351,539079,16:10:20,2,42860
9072,pitstop_mv66KVd3,00:00:26.91,539096,16:38:26,3,42860
9073,pitstop_7wqR5Bun,00:19:41.839,539106,16:55:58,4,42860
9074,pitstop_ADQ74UFC,00:00:25.594,539160,16:38:23,1,42862
9075,pitstop_yKNVDGsR,00:19:34.235,539170,16:55:52,2,42862
9076,pitstop_sDH9SJ3f,00:00:25.068,539211,16:17:00,1,42864
9077,pitstop_5H2hyPep,00:00:26.021,539226,16:41:30,2,42864
9078,pitstop_rgX0ELL3,00:19:34.444,539234,16:55:51,3,42864
9079,pitstop_6nlsYWxS,00:00:25.266,539261,17:52:23,4,42864
9080,pitstop_ozn5QTDL,00:00:27.231,539288,16:36:49,1,42867
9081,pitstop_FKhTyrhB,00:00:31.518,539292,16:43:36,2,42867
9082,pitstop_WZt2N39p,00:19:45.676,539299,16:56:04,3,42867
9083,pitstop_uM7qiQnk,00:00:27.637,539323,16:13:36,1,42869
9084,pitstop_q2jD1MgY,00:00:36.854,539336,16:35:15,2,42869
9085,pitstop_WpjnXbIx,00:00:21.468,539384,15:37:17,1,42875
9086,pitstop_hf21frFu,00:00:20.722,539399,16:04:40,2,42875
9087,pitstop_xUjLXTPn,00:00:23.379,539436,15:33:43,1,42879
9088,pitstop_E0XRRhw2,00:00:22.349,539453,16:04:56,2,42879
9089,pitstop_0KoF45JQ,00:00:20.538,539483,15:20:43,1,42883
9090,pitstop_pt4IbPba,00:00:20.527,539507,16:05:19,2,42883
9091,pitstop_cn9lLLcW,00:00:21.47,539537,15:20:54,1,42887
9092,pitstop_p9CMYTYZ,00:00:20.831,539561,16:05:49,2,42887
9093,pitstop_sMkzPTPi,00:00:22.698,539591,15:20:49,1,42891
9094,pitstop_KvCKq33m,00:00:20.249,539645,15:20:55,1,42895
9095,pitstop_WfybM8zO,00:00:20.571,539708,15:37:59,1,42899
9096,pitstop_Z60lo6wz,00:00:21.794,539777,16:06:02,1,42903
9097,pitstop_LiCY8SV4,00:00:21.443,539817,15:41:42,1,42906
9098,pitstop_zgaeyhIu,00:00:22.638,539883,16:06:22,1,42909
9099,pitstop_EJtaG6T9,00:00:20.979,539936,16:06:34,1,42912
9100,pitstop_fXpasuFJ,00:00:25.577,539964,15:21:16,1,42915
9101,pitstop_2qrZNU8d,00:00:21.54,539984,15:58:39,2,42915
9102,pitstop_nwM39cVG,00:00:23.083,540015,15:20:57,1,42917
9103,pitstop_lfl8LkGt,00:00:41.5,540044,16:15:56,2,42917
9104,pitstop_1mAh4lHh,00:00:26.973,540068,15:21:23,1,42921
9105,pitstop_jSftBJEp,00:00:22.231,540082,15:47:51,2,42921
9106,pitstop_sovOonuK,00:00:29.395,540113,15:09:50,1,42923
9107,pitstop_0AVUKxDw,00:00:22.069,540127,15:37:03,2,42923
9108,pitstop_02rhNmx9,00:00:22.059,540191,16:00:30,1,42925
9109,pitstop_Z0Jic6ug,00:00:21.555,540217,15:21:11,1,42927
9110,pitstop_lSIcFzAy,00:00:23.001,540249,15:21:08,1,42929
9111,pitstop_P8PlgLEq,00:00:23.212,540274,15:20:26,1,42932
9112,pitstop_Pfov9P21,00:00:24.217,540309,14:15:15,1,42940
9113,pitstop_nT23bve4,00:00:23.704,540343,15:00:29,2,42940
9114,pitstop_HOqadkYt,00:00:24.215,540393,14:30:33,1,42944
9115,pitstop_hN08TOBX,00:00:24.881,540422,15:08:24,2,42944
9116,pitstop_kQC1OBCx,00:00:23.845,540455,14:15:24,1,42948
9117,pitstop_0f2U1Uv0,00:00:23.841,540490,15:02:06,2,42948
9118,pitstop_erJnN83n,00:00:23.951,540538,14:29:03,1,42952
9119,pitstop_AH8NN9Za,00:00:24.069,540564,15:03:30,2,42952
9120,pitstop_3B2huqtw,00:00:26.199,540633,14:58:44,1,42956
9121,pitstop_6KiZeEK2,00:00:25.684,540682,14:29:16,1,42958
9122,pitstop_xAtSLWPh,00:00:23.945,540712,15:09:34,2,42958
9123,pitstop_Q6vnAUSv,00:00:26.089,540785,15:09:50,1,42962
9124,pitstop_T1PNkOhv,00:00:24.281,540827,14:29:24,1,42965
9125,pitstop_nkyjiOCc,00:00:23.98,540857,15:10:04,2,42965
9126,pitstop_GbZdQKAP,00:00:23.779,540909,14:41:26,1,42969
9127,pitstop_NjjEzuaC,00:00:25.139,540930,15:09:42,2,42969
9128,pitstop_We4sp2XY,00:00:25.252,541001,15:06:55,1,42973
9129,pitstop_FFQKXE9S,00:00:27.937,541044,14:29:26,1,42975
9130,pitstop_nrkmfak6,00:00:24.833,541074,15:10:08,2,42975
9131,pitstop_NF4BdtWK,00:00:23.406,541103,14:10:02,1,42979
9132,pitstop_fpVnP480,00:00:23.681,541117,14:29:44,2,42979
9133,pitstop_dhRndSsX,00:00:23.804,541187,14:28:07,1,42981
9134,pitstop_n3zoLXpR,00:00:23.53,541217,15:08:45,2,42981
9135,pitstop_o2RAG8Iu,00:00:23.557,541246,14:10:04,1,42984
9136,pitstop_seDMejFu,00:00:23.613,541277,14:52:35,2,42984
9137,pitstop_JNDsbJAq,00:00:43.032,541331,14:29:34,1,42986
9138,pitstop_aQTESJ9q,00:00:24.134,541354,15:00:41,2,42986
9139,pitstop_NZqPRHYK,00:00:24.02,541392,14:15:59,1,42988
9140,pitstop_phK8sqdI,00:00:30.034,541420,14:54:22,2,42988
9141,pitstop_7HIIoVGu,00:00:38.262,541461,14:12:33,1,42990
9142,pitstop_JFTbMpZ9,00:00:23.248,541536,14:15:50,1,42994
9143,pitstop_SKoZaUdj,00:00:23.45,541574,15:07:00,2,42994
9144,pitstop_10dOTzKV,00:50:31.752,541606,15:05:33,1,43003
9145,pitstop_VhEJPVDJ,00:00:28.574,541625,16:27:47,2,43003
9146,pitstop_cOI06MVY,00:00:28.435,541644,16:57:33,3,43003
9147,pitstop_3ze9Zr6b,00:50:34.772,541661,15:05:43,1,43007
9148,pitstop_QUzNHM1b,00:00:37.302,541665,16:04:31,2,43007
9149,pitstop_jtTMJcI4,00:00:28.155,541699,16:58:08,3,43007
9150,pitstop_2KbDiG8S,00:50:46.888,541716,15:05:36,1,43011
9151,pitstop_v5XYj96A,00:00:29.837,541748,16:47:54,2,43011
9152,pitstop_C7uYTuql,00:00:28.996,541754,16:57:35,3,43011
9153,pitstop_dWIRj70i,00:50:36.36,541771,15:05:37,1,43015
9154,pitstop_hhAk9uR5,00:00:28.805,541795,16:35:33,2,43015
9155,pitstop_c53Jdt42,00:50:55.7,541826,15:05:41,1,43019
9156,pitstop_NqJwd0bR,00:00:28.733,541858,16:48:31,2,43019
9157,pitstop_yxEhPW6z,00:00:28.841,541864,16:58:32,3,43019
9158,pitstop_WIGeNuZX,00:50:43.215,541881,15:05:46,1,43023
9159,pitstop_z9mUIOlL,00:00:28.947,541914,16:50:02,2,43023
9160,pitstop_Z7xpHLYG,00:00:28.659,541920,17:00:36,3,43023
9161,pitstop_5z5JYLm2,00:50:37.323,541936,15:05:31,1,43027
9162,pitstop_Qy76N4En,00:00:29.395,541947,16:15:21,2,43027
9163,pitstop_tpB9zbr6,00:00:29.296,541958,16:33:05,3,43027
9164,pitstop_Yvyl3MZ6,00:00:28.709,541974,16:59:10,4,43027
9165,pitstop_pky3aj8E,00:51:05.174,541991,15:06:04,1,43031
9166,pitstop_tOLgDb8O,00:00:29.147,542009,16:26:53,2,43031
9167,pitstop_i8aVGGPQ,00:00:30.832,542029,16:59:12,3,43031
9168,pitstop_7Yr9AKTK,00:51:07.301,542044,15:06:00,1,43033
9169,pitstop_9s9LHaRz,00:00:29.846,542049,16:06:13,2,43033
9170,pitstop_dT0FNiah,00:00:28.54,542082,16:59:03,3,43033
9171,pitstop_l46vzg66,00:51:03.613,542097,15:05:57,1,43035
9172,pitstop_uwQLilmk,00:00:29.473,542118,16:31:40,2,43035
9173,pitstop_DrgbVW6z,00:51:09.017,542150,15:06:02,1,43037
9174,pitstop_WZDRr3ms,00:00:28.632,542164,16:20:37,2,43037
9175,pitstop_zEsrP9FF,00:00:29.78,542189,17:01:33,3,43037
9176,pitstop_z6xyO3of,00:50:51.904,542203,15:05:48,1,43039
9177,pitstop_MU5EwDSc,00:00:28.829,542221,16:26:52,2,43039
9178,pitstop_A8HKvscq,00:00:28.438,542241,16:59:24,3,43039
9179,pitstop_TnsvYj5e,00:51:03.314,542258,15:05:52,1,43043
9180,pitstop_BVyhG5at,00:00:30.262,542277,16:28:29,2,43043
9181,pitstop_ZaqX9gAK,00:00:30.599,542289,16:47:52,3,43043
9182,pitstop_izrT75Wu,00:00:29.345,542295,16:57:44,4,43043
9183,pitstop_wFyDlCqp,00:50:11.861,542312,15:06:40,1,43046
9184,pitstop_AyxqEQXm,00:00:34.759,542329,16:25:31,2,43046
9185,pitstop_VKAQ0Lcb,00:00:29.448,542349,16:58:09,3,43046
9186,pitstop_LMjpWO9w,00:49:10.76,542366,15:07:49,1,43049
9187,pitstop_rxyGmzBZ,00:00:30.342,542387,16:31:35,2,43049
9188,pitstop_dj9ZGDtY,00:50:48.95,542405,15:05:55,1,43052
9189,pitstop_w5ZALduR,00:00:29.632,542420,16:22:13,2,43052
9190,pitstop_DBumMLbe,00:50:55.732,542433,15:05:50,1,43055
9191,pitstop_FIeAutNP,00:00:21.532,542487,15:33:54,1,43068
9192,pitstop_OQ9wkNcJ,00:00:21.319,542510,16:01:09,2,43068
9193,pitstop_O7X5Ct3q,00:00:21.65,542519,16:12:03,3,43068
9194,pitstop_rLnTN8qO,00:00:22.022,542549,15:18:34,1,43073
9195,pitstop_w6icT8qS,00:00:21.444,542572,15:45:57,2,43073
9196,pitstop_rCg2OX0u,00:00:21.319,542594,16:12:09,3,43073
9197,pitstop_KEm0B9sj,00:00:23.026,542639,15:36:38,1,43078
9198,pitstop_SSNVslnl,00:00:22.697,542662,16:04:01,2,43078
9199,pitstop_POXHiz2O,00:00:38.201,542697,15:16:24,1,43083
9200,pitstop_4EEftdNx,00:00:21.731,542726,15:51:25,2,43083
9201,pitstop_oqu4I3kz,00:00:21.755,542777,15:22:24,1,43088
9202,pitstop_JuzA0L5a,00:00:22.109,542805,15:56:05,2,43088
9203,pitstop_XhacUJYy,00:00:22.12,542852,15:22:28,1,43093
9204,pitstop_ZiXsKG0P,00:00:22.88,542879,15:54:56,2,43093
9205,pitstop_muhpshkG,00:00:22.684,542924,15:20:05,1,43098
9206,pitstop_9kKtMFnU,00:00:27.324,542953,15:55:00,2,43098
9207,pitstop_iLhInrTk,00:00:22.205,542998,15:21:15,1,43102
9208,pitstop_CmeeacPY,00:00:22.088,543024,15:52:37,2,43102
9209,pitstop_QwLfuHUc,00:00:21.356,543069,15:17:44,1,43107
9210,pitstop_YAj9WEaE,00:00:21.889,543101,15:56:18,2,43107
9211,pitstop_JdxQMSyu,00:00:21.552,543156,15:35:56,1,43110
9212,pitstop_M4e2KUqG,00:00:21.827,543186,16:11:50,2,43110
9213,pitstop_Ej8zpNSj,00:00:24.252,543187,16:13:43,3,43110
9214,pitstop_wzp3SKZ5,00:00:24.677,543208,15:10:38,1,43115
9215,pitstop_MRiR2fHj,00:00:22.278,543241,15:50:27,2,43115
9216,pitstop_tjDXjNty,00:00:22.301,543286,15:16:33,1,43119
9217,pitstop_JTFu2cfI,00:00:22.122,543316,15:52:47,2,43119
9218,pitstop_VYbUMoBT,00:00:21.431,543377,15:38:12,1,43123
9219,pitstop_aSbrdbhZ,00:00:21.952,543396,16:01:18,2,43123
9220,pitstop_ge6T3wdV,00:00:22.704,543444,15:32:20,1,43126
9221,pitstop_7AARkxNx,00:00:28.86,543466,15:58:57,2,43126
9222,pitstop_V98tKaUh,00:00:22.724,543504,15:17:45,1,43129
9223,pitstop_JYkr0bjU,00:00:27.61,543532,15:51:40,2,43129
9224,pitstop_yVUX0j4U,00:00:21.749,543591,15:34:42,1,43133
9225,pitstop_ieILzB23,00:00:21.519,543611,15:58:59,2,43133
9226,pitstop_PZKtrQnO,00:00:22.112,543658,15:27:30,1,43137
9227,pitstop_Y5W6eZJv,00:00:21.583,543682,15:56:41,2,43137
9228,pitstop_KaNLuuys,00:00:21.212,543737,15:35:10,1,43140
9229,pitstop_tEhEckv3,00:00:21.492,543760,16:02:23,2,43140
9230,pitstop_f7k3Cjsc,00:00:21.722,543782,15:17:50,1,43145
9231,pitstop_STPjzQri,00:00:21.206,543805,15:45:51,2,43145
9232,pitstop_F5jrulBn,00:00:23.681,543821,15:05:03,1,43148
9233,pitstop_1Y2143j3,00:00:35.266,543863,15:29:58,1,43152
9234,pitstop_8pljQDy7,00:00:37.189,543921,15:33:29,1,43156
9235,pitstop_0nyZIecP,00:00:38.277,543977,15:33:35,1,43160
9236,pitstop_nMzenen3,00:00:38.061,544033,15:33:34,1,43164
9237,pitstop_gV4UPZoM,00:00:41.458,544089,15:34:02,1,43168
9238,pitstop_yUq4TGl5,00:00:42.292,544113,16:15:12,2,43168
9239,pitstop_M7R0A2F5,00:00:36.524,544144,15:33:47,1,43171
9240,pitstop_rY2Erqrb,00:00:37.539,544200,15:33:55,1,43175
9241,pitstop_VgZs43wL,00:00:44.747,544256,15:34:00,1,43179
9242,pitstop_7fDemQKX,00:00:36.264,544311,15:34:05,1,43182
9243,pitstop_w2LXx6c0,00:00:39.844,544366,15:34:07,1,43185
9244,pitstop_Zj5G3Et8,00:00:36.671,544421,15:36:34,1,43187
9245,pitstop_YjJaSXZ7,00:00:35.969,544475,15:34:17,1,43190
9246,pitstop_RTvAI7x3,00:00:37.38,544529,15:34:13,1,43192
9247,pitstop_Wy1Lhozj,00:00:37.855,544584,15:34:25,1,43195
9248,pitstop_27trCaCs,00:00:36.52,544602,16:05:53,2,43195
9249,pitstop_AIt9WyBa,00:00:36.704,544630,15:18:50,1,43198
9250,pitstop_BAb6KtBA,00:00:37.003,544639,15:34:48,2,43198
9251,pitstop_1DVRpBJM,00:00:36.444,544684,15:18:55,1,43200
9252,pitstop_MP8sLOaD,00:00:50.79,544697,15:42:44,2,43200
9253,pitstop_cCuuEKS4,00:00:37.497,544742,15:36:38,1,43202
9254,pitstop_dCOlrnAJ,00:00:36.942,544761,16:09:37,2,43202
9255,pitstop_KPc9QLYX,00:00:36.779,544772,15:17:07,1,43204
9256,pitstop_9hISPh9a,00:00:36.403,544782,15:34:37,2,43204
9257,pitstop_eeyxEt48,00:00:37.648,544834,15:22:23,1,43211
9258,pitstop_FXoI90Ej,00:00:21.351,544859,15:26:25,1,43215
9259,pitstop_ou6kMiwf,00:00:21.228,544881,15:57:25,2,43215
9260,pitstop_CuNQmfmH,00:00:21.699,544935,15:30:39,1,43219
9261,pitstop_wwCz5PcH,00:00:22.095,544967,16:15:42,2,43219
9262,pitstop_7DJYRLOd,00:00:22.763,545005,15:26:14,1,43223
9263,pitstop_4JB1fdzk,00:00:21.743,545028,15:58:47,2,43223
9264,pitstop_u3O71sOV,00:00:22.82,545079,15:27:39,1,43227
9265,pitstop_Ywo0TznX,00:00:23.456,545109,16:10:02,2,43227
9266,pitstop_ZgHXT958,00:00:21.118,545153,15:29:20,1,43231
9267,pitstop_wQEU8FOZ,00:00:21.167,545177,16:03:23,2,43231
9268,pitstop_4YchGt2i,00:00:21.775,545228,15:33:16,1,43234
9269,pitstop_bW5S7Mh7,00:00:21.972,545246,15:58:41,2,43234
9270,pitstop_rDineoP4,00:00:21.544,545261,16:20:03,3,43234
9271,pitstop_CI9DxDzu,00:00:23.567,545294,15:23:43,1,43238
9272,pitstop_nsjQfixE,00:00:21.855,545322,16:03:39,2,43238
9273,pitstop_jjGN9py1,00:00:22.083,545374,15:33:45,1,43242
9274,pitstop_zehR59tC,00:00:23.581,545448,15:36:35,1,43246
9275,pitstop_NoY2Zf17,00:00:21.402,545512,15:25:23,1,43250
9276,pitstop_1TYDrzeF,00:00:25.03,545543,16:09:42,2,43250
9277,pitstop_1itnvSVD,00:00:21.779,545581,15:23:56,1,43252
9278,pitstop_QDVgGFT0,00:00:21.615,545613,16:09:36,2,43252
9279,pitstop_1PCb8G9u,00:00:21.675,545654,15:26:55,1,43255
9280,pitstop_Zcv6Q12U,00:00:21.489,545684,16:09:48,2,43255
9281,pitstop_ck3j2kBe,00:00:22.321,545735,15:42:36,1,43257
9282,pitstop_oB6R5Pev,00:00:28.218,545759,16:17:20,2,43257
9283,pitstop_FK7Yis2k,00:00:22.953,545800,15:33:58,1,43260
9284,pitstop_5Khl3hE2,00:00:22.566,545820,16:03:01,2,43260
9285,pitstop_xd1U7PdB,00:00:21.558,545865,15:25:20,1,43263
9286,pitstop_AImFACgW,00:00:21.521,545896,16:09:35,2,43263
9287,pitstop_ACnaI6ut,00:00:29.641,545928,15:12:24,1,43267
9288,pitstop_Ar1X2zq0,00:00:23.21,545957,15:54:34,2,43267
9289,pitstop_ROOQas4j,00:00:23.147,545989,16:40:35,3,43267
9290,pitstop_hvQmZfIh,00:00:31.224,545995,15:06:40,1,43270
9291,pitstop_v2CM2Rv4,00:00:21.816,546014,15:34:22,2,43270
9292,pitstop_4jxquK4X,00:00:24.298,546033,16:01:49,3,43270
9293,pitstop_CmyiYBnC,00:00:21.865,546081,15:29:51,1,43272
9294,pitstop_eT9vY0ze,00:00:22.452,546102,16:00:11,2,43272
9295,pitstop_Woh9fdDG,00:00:28.777,546119,16:24:42,3,43272
9296,pitstop_WnxqsN7k,00:00:21.577,546146,15:22:33,1,43274
9297,pitstop_nT17L6HP,00:00:22.016,546166,15:51:30,2,43274
9298,pitstop_y5VZHRrg,00:00:22.128,546184,16:17:46,3,43274
9299,pitstop_QOIDduFS,00:00:22.272,546228,15:41:08,1,43276
9300,pitstop_P4irBpm0,00:00:22.882,546285,15:34:57,1,43280
9301,pitstop_qOfkUWC2,00:00:22.322,546300,16:03:17,2,43280
9302,pitstop_XP1cno9K,00:00:22.349,546331,15:33:07,1,43284
9303,pitstop_oGNQbhLK,00:00:22.65,546344,15:57:52,2,43284
9304,pitstop_hp1xpOms,00:00:22.543,546375,15:27:20,1,43288
9305,pitstop_U6AJLWHE,00:00:22.75,546389,15:54:09,2,43288
9306,pitstop_Yi7KBpPy,00:00:22.825,546424,15:31:15,1,43292
9307,pitstop_XFaevyKk,00:00:22.977,546440,16:01:48,2,43292
9308,pitstop_roaydXfe,00:00:22.641,546469,15:27:31,1,43296
9309,pitstop_RvaCcC9Z,00:00:23.954,546483,15:54:38,2,43296
9310,pitstop_qZcceFiI,00:00:24.198,546508,15:11:12,1,43300
9311,pitstop_Z0NDqzKD,00:00:23.189,546530,15:54:29,2,43300
9312,pitstop_nKFJlbyA,00:00:23.334,546547,16:26:44,3,43300
9313,pitstop_EKoYdIEo,00:00:23.511,546564,15:29:35,1,43304
9314,pitstop_TAtUV8yO,00:00:23.491,546584,16:08:04,2,43304
9315,pitstop_jCWLuJtV,00:00:23.222,546613,15:33:20,1,43308
9316,pitstop_j9q3UM5x,00:00:22.833,546632,16:09:55,2,43308
9317,pitstop_OQKDGKoO,00:00:22.857,546654,15:25:49,1,43310
9318,pitstop_zJHzU5To,00:00:22.542,546666,15:49:05,2,43310
9319,pitstop_ea4Sqb9h,00:00:23.334,546700,15:25:41,1,43313
9320,pitstop_1DIUKMnM,00:00:24.415,546716,15:56:46,2,43313
9321,pitstop_U4ERYVmS,00:00:23.555,546752,15:35:24,1,43317
9322,pitstop_ez7XKcV8,00:00:23.349,546763,15:56:48,2,43317
9323,pitstop_1lX8AxaO,00:00:23.036,546796,15:31:34,1,43320
9324,pitstop_cjjQxLZG,00:00:23.56,546812,16:02:33,2,43320
9325,pitstop_DNiD0mZp,00:00:30.055,546848,15:41:15,1,43324
9326,pitstop_9RUgRrSG,00:00:24.253,546860,16:04:30,2,43324
9327,pitstop_UPvFj0kM,00:00:23.744,546889,15:33:31,1,43326
9328,pitstop_oKeefOx7,00:00:23.364,546903,16:00:41,2,43326
9329,pitstop_EJa2H0Qm,00:00:23.085,546933,15:29:33,1,43329
9330,pitstop_wVeZsM9h,00:00:23.146,546953,16:08:17,2,43329
9331,pitstop_FgHG6Cju,00:00:26.815,546978,15:27:45,1,43332
9332,pitstop_eHeZIq3n,00:00:23.396,546994,15:58:52,2,43332
9333,pitstop_8O3UgCjz,00:00:24.158,547025,15:33:42,1,43334
9334,pitstop_NqSJ0mY7,00:00:24.982,547041,16:04:45,2,43334
9335,pitstop_fWlR8JLq,00:00:35.825,547059,15:11:25,1,43337
9336,pitstop_EhGHgMUI,00:00:24.168,547071,15:35:37,2,43337
9337,pitstop_ycADISut,00:00:23.414,547090,16:12:36,3,43337
9338,pitstop_JweHLOx5,00:00:19.634,547123,15:25:58,1,43345
9339,pitstop_Xm8HW0sq,00:00:19.61,547153,16:04:44,2,43345
9340,pitstop_t12ibA9y,00:00:19.655,547161,16:15:47,3,43345
9341,pitstop_FrrGAG47,00:00:14.113,547162,16:18:22,4,43345
9342,pitstop_XoXxyFcm,00:00:19.359,547211,15:42:53,1,43349
9343,pitstop_O4BwNzON,00:00:20.742,547228,16:05:08,2,43349
9344,pitstop_RlBpoAew,00:00:21.363,547237,16:18:21,3,43349
9345,pitstop_AodM1Hdk,00:00:19.08,547272,15:24:47,1,43353
9346,pitstop_j4RggO9J,00:00:19.084,547300,16:00:48,2,43353
9347,pitstop_xKbz9uyX,00:00:19.576,547311,16:16:24,3,43353
9348,pitstop_3C7O3DV8,00:00:14.008,547312,16:18:32,4,43353
9349,pitstop_zJ2jkpgd,00:00:19.046,547359,15:40:15,1,43357
9350,pitstop_oeIYDfe8,00:00:19.164,547378,16:05:02,2,43357
9351,pitstop_mWd9ovjw,00:00:14.155,547387,16:18:18,3,43357
9352,pitstop_mNDNuI3W,00:00:18.835,547419,15:21:05,1,43361
9353,pitstop_UoY90T0r,00:00:18.738,547445,15:54:40,2,43361
9354,pitstop_EcBUq6xQ,00:00:19.25,547461,16:16:29,3,43361
9355,pitstop_ed9YkFLS,00:00:14.113,547462,16:18:36,4,43361
9356,pitstop_z69pmHTk,00:00:19.578,547492,15:18:45,1,43365
9357,pitstop_aCNgI2Cg,00:00:21.501,547527,16:04:12,2,43365
9358,pitstop_ipVpZWz2,00:00:15.762,547537,16:18:53,3,43365
9359,pitstop_fc6rmQPv,00:00:19.303,547571,15:25:04,1,43368
9360,pitstop_Cl3l4taW,00:00:21.117,547601,16:04:07,2,43368
9361,pitstop_Zf3sGIKi,00:00:21.264,547611,16:18:50,3,43368
9362,pitstop_X5suhx7w,00:00:29.705,547643,15:21:02,1,43372
9363,pitstop_uI8rk1lO,00:00:19.493,547672,15:58:43,2,43372
9364,pitstop_o5tUcdcm,00:00:21.164,547686,16:18:46,3,43372
9365,pitstop_drAADFPe,00:00:19.455,547722,15:26:30,1,43376
9366,pitstop_XqtqWD60,00:00:21.602,547760,16:17:06,2,43376
9367,pitstop_Rrmgf2J5,00:00:14.041,547761,16:19:10,3,43376
9368,pitstop_4NYqF86p,00:00:20.205,547794,15:23:49,1,43379
9369,pitstop_nFo2QyUE,00:00:20.214,547816,15:52:27,2,43379
9370,pitstop_tupMyFWP,00:00:19.141,547834,16:17:12,3,43379
9371,pitstop_zbnq88jm,00:00:14.118,547835,16:19:11,4,43379
9372,pitstop_fcqYwXp4,00:00:18.789,547863,15:17:31,1,43382
9373,pitstop_ABwCUeQH,00:00:18.7,547884,15:45:03,2,43382
9374,pitstop_p8XgzY6m,00:00:18.572,547908,16:17:37,3,43382
9375,pitstop_IXnvhpd6,00:00:13.973,547909,16:19:20,4,43382
9376,pitstop_llGiK7iB,00:00:19.325,547947,15:30:35,1,43385
9377,pitstop_zGtRYxcK,00:00:19.911,547968,15:58:02,2,43385
9378,pitstop_o1DmxJLl,00:00:20.508,547981,16:16:14,3,43385
9379,pitstop_Ukk4uJnv,00:00:14.114,547982,16:18:24,4,43385
9380,pitstop_G3QnJZqZ,00:00:26.813,548013,15:20:02,1,43388
9381,pitstop_3qeWHCOj,00:00:21.814,548033,15:46:28,2,43388
9382,pitstop_DgJFArWL,00:00:20.283,548047,16:05:28,3,43388
9383,pitstop_DaPZjCeH,00:00:14.144,548056,16:18:26,4,43388
9384,pitstop_Cy1GYCBg,00:00:22.391,548084,15:14:56,1,43392
9385,pitstop_248b1ZW8,00:00:19.156,548110,15:49:07,2,43392
9386,pitstop_9ng4WF0U,00:00:18.709,548123,16:07:10,3,43392
9387,pitstop_MBsuOD8d,00:00:14.349,548131,16:18:30,4,43392
9388,pitstop_KMhjquma,00:00:20.785,548162,15:21:35,1,43394
9389,pitstop_CBvdEhAm,00:00:23.71,548182,15:47:53,2,43394
